rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error
459,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.551396555915499,-0.671316082052185,-0.431477029778814,0.0611834317023904,,,,,,,,,
459,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.602507727209786,-1.01310676429205,-0.191908690127519,0.209489304633809,,,,,,,,,
460,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.350322476034958,-0.712624015601409,0.0119790635314923,0.184847724268597,,,,,,,,,
460,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.681157638053045,-0.78392941401392,-0.578385862092171,0.052434579571875,,,,,,,,,
460,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.432663818456832,-0.785885801812773,-0.0794418351008913,0.180215297630582,,,,,,,,,
461,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.852404822233332,-1.22715833664859,-0.477651307818075,0.191200772660846,,,,,,,,,
461,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.664497727799493,-0.74900963160214,-0.579985823996846,0.0431183182666568,,,,,,,,,
461,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.897412629469787,-1.25828953187766,-0.536535727061919,0.184120868575443,,,,,,,,,
462,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.523805909224664,-0.820250250711862,-0.227361567737466,0.151247113003672,,,,,,,,,
462,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.696365137303714,-0.807931268553894,-0.584799006053534,0.0569214955358061,,,,,,,,,
462,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.525014758618997,-0.818261875007446,-0.231767642230549,0.149615875708392,,,,,,,,,
463,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.875537085415817,-1.26719241705143,-0.4838817537802,0.199824148793682,,,,,,,,,
463,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.448256022428873,-0.567890491347196,-0.32862155351055,0.0610379943460831,,,,,,,,,
463,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.02106456751427,-1.39552614573723,-0.646602989291315,0.191051825623958,,,,,,,,,
464,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.450088613377156,-0.806487879630776,-0.093689347123536,0.18183636033348,,,,,,,,,
464,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.580240219970003,-0.659383708455163,-0.501096731484843,0.0403793308597754,,,,,,,,,
464,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.459954152788788,-0.813039790641416,-0.106868514936161,0.180145733598279,,,,,,,,,
465,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.705326252425775,-1.05679328368389,-0.353859221167656,0.179319913907204,,,,,,,,,
465,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.642327047544466,-0.747604059194912,-0.53705003589402,0.0537127610461458,,,,,,,,,
465,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.731848929354815,-1.07996839782741,-0.383729460882221,0.177611973710507,,,,,,,,,
466,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.896163642725733,-1.16887251545654,-0.62345476999493,0.139137179964695,,,,,,,,,
466,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.954023326771602,-1.06377394111136,-0.844272712431846,0.0559952113978348,,,,,,,,,
466,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.96907449067468,-1.23568325687907,-0.702465724470286,0.136024880716528,,,,,,,,,
467,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.73508058191093,-1.11958736493574,-0.350573798886115,0.196176930114701,,,,,,,,,
467,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-1.01532907401888,-1.14244650547771,-0.88821164256006,0.0648558323769516,,,,,,,,,
467,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.757760099454631,-1.13407793053572,-0.381442268373547,0.191998893408716,,,,,,,,,
468,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.591340170366479,-0.803125423075093,-0.379554917657865,0.108053700361538,,,,,,,,,
468,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.787801738055015,-0.887500439335779,-0.688103036774251,0.0508666843269203,,,,,,,,,
468,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.618755586235694,-0.827247753647007,-0.41026341882438,0.10637355480169,,,,,,,,,
469,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.514384712572863,-0.855985017562558,-0.172784407583168,0.174285869892701,,,,,,,,,
469,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.939402063445197,-1.05913091498445,-0.819673211905947,0.0610861487445151,,,,,,,,,
469,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.516943306489767,-0.853426074105446,-0.180460538874088,0.171674881436571,,,,,,,,,
470,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.515641490189837,-0.981540467678826,-0.0497425127008487,0.237703559943362,,,,,,,,,
470,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.580232711949445,-0.69747607831776,-0.462989345581129,0.059818044065467,,,,,,,,,
470,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.504864226083266,-0.96856085089404,-0.0411676012724918,0.236579910617742,,,,,,,,,
471,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.811498783519869,-1.19355441745952,-0.429443149580222,0.194926343846759,,,,,,,,,
471,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.869034527635421,-1.00319901066473,-0.734870044606113,0.0684512668516882,,,,,,,,,
471,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.890950297828431,-1.2658028472707,-0.516097748386165,0.19125130073585,,,,,,,,,
472,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.342010119700339,-0.646077955989107,-0.0379422834115707,0.155136651167739,,,,,,,,,
472,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.758856549221769,-0.887726845275185,-0.629986253168352,0.0657501510476615,,,,,,,,,
472,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.340698079410674,-0.638351756764058,-0.0430444020572903,0.151864121098665,,,,,,,,,
473,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.496241234523001,-0.749424054956651,-0.243058414089351,0.129174908384515,,,,,,,,,
473,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.420387738015604,-0.483059747880538,-0.35771572815067,0.0319755152372112,,,,,,,,,
473,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.524424511989113,-0.773352348271143,-0.275496675707084,0.127003998103076,,,,,,,,,
474,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.469651513899671,-0.763680046131817,-0.175622981667525,0.150014557261299,,,,,,,,,
474,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.639232027240519,-0.714673898034859,-0.563790156446179,0.0384907504052755,,,,,,,,,
474,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.495002446455919,-0.785491801378447,-0.204513091533391,0.14820885455231,,,,,,,,,
475,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.608685802462104,-1.00613217385938,-0.21123943106483,0.202778760916976,,,,,,,,,
475,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.341939042179803,-0.46415170140866,-0.219726382950946,0.0623533975657435,,,,,,,,,
475,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.69484137560516,-1.07801115644995,-0.311671594760369,0.195494786145302,,,,,,,,,
476,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.778297552481497,-1.0645648098141,-0.492030295148896,0.146054723128878,,,,,,,,,
476,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.704648645054761,-0.825083121572206,-0.584214168537316,0.0614461614884925,,,,,,,,,
476,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.804877404572203,-1.0876087473389,-0.522146061805502,0.144250685085052,,,,,,,,,
477,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.807476652252339,-1.16721953072485,-0.447733773779827,0.183542284934955,,,,,,,,,
477,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.276988872131412,-0.401353078632983,-0.152624665629842,0.0634511257661073,,,,,,,,,
477,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.893228454979333,-1.23383144385455,-0.552625466104118,0.173777035140416,,,,,,,,,
478,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.727092595423933,-0.99848291174921,-0.455702279098656,0.138464447104733,,,,,,,,,
478,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.673342461715232,-0.776404566188804,-0.570280357241659,0.0525827063640678,,,,,,,,,
478,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.76160817603908,-1.02959116814849,-0.49362518392967,0.136726016382352,,,,,,,,,
479,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.572648117671969,-0.881478530136189,-0.263817705207749,0.157566536971541,,,,,,,,,
479,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.631316052899827,-0.742065788171995,-0.520566317627658,0.0565049669755962,,,,,,,,,
479,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.593853883025406,-0.899671422843431,-0.288036343207381,0.156029357050013,,,,,,,,,
480,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.549687629838024,-0.890275563553098,-0.209099696122951,0.173769353936262,,,,,,,,,
480,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.400886625740464,-0.506145968942113,-0.295627282538816,0.0537037465314532,,,,,,,,,
480,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.570019415211155,-0.908393243601927,-0.231645586820382,0.172639708362639,,,,,,,,,
481,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.759838534888525,-0.988628817395967,-0.531048252381082,0.116729735973185,,,,,,,,,
481,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.507175467405482,-0.622221371343388,-0.392129563467576,0.0586968897642376,,,,,,,,,
481,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.788391115531645,-1.01332191718252,-0.563460313880772,0.11476061308718,,,,,,,,,
482,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.534532356677889,-0.817082298113547,-0.25198241524223,0.14415813338554,,,,,,,,,
482,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.531488808303352,-0.62873890922141,-0.434238707385294,0.0496173984275806,,,,,,,,,
482,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.602998541080443,-0.878676444405931,-0.327320637754955,0.140651991492596,,,,,,,,,
483,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.570419343266955,-1.0246722077737,-0.116166478760206,0.231761665564668,,,,,,,,,
483,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.784130160694935,-0.897961509096835,-0.670298812293035,0.0580772185723981,,,,,,,,,
483,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.60020138866784,-1.04946143472366,-0.150941342612018,0.229214309212154,,,,,,,,,
484,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.58290322200861,-0.846173646241605,-0.319632797775616,0.134321645016834,,,,,,,,,
484,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.262432617626042,-0.36317574050132,-0.161689494750764,0.0513995524873868,,,,,,,,,
484,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.624764082857485,-0.880655414497211,-0.368872751217759,0.130556801857003,,,,,,,,,
485,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.720722029823329,-0.924831921291268,-0.51661213835539,0.10413769972854,,,,,,,,,
485,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.72392297073622,-0.816290505662896,-0.631555435809544,0.0471262933299367,,,,,,,,,
485,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.754160002291679,-0.955856362016123,-0.552463642567234,0.10290630598186,,,,,,,,,
486,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.706366997254163,-0.937356017741445,-0.475377976766881,0.11785154106494,,,,,,,,,
486,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.577295514644157,-0.671682033345704,-0.48290899594261,0.0481563870926261,,,,,,,,,
486,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.756030009811462,-0.981671834404356,-0.530388185218568,0.115123379894334,,,,,,,,,
487,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.573351550672934,-1.07205426954003,-0.0746488318058411,0.254440162687292,,,,,,,,,
487,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.4310484412712,-0.540703256937653,-0.321393625604747,0.0559463345237005,,,,,,,,,
487,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.577717777379601,-1.06309432435654,-0.0923412304026618,0.247641095396398,,,,,,,,,
488,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.753223261040085,-1.13589016777352,-0.370556354306655,0.195238217721138,,,,,,,,,
488,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.633374010103109,-0.739288853548192,-0.527459166658026,0.0540381854311648,,,,,,,,,
488,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.767299794628417,-1.14858897383715,-0.386010615419683,0.19453529551466,,,,,,,,,
489,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.77453857959907,-1.14937241233714,-0.399704746861004,0.191241751396973,,,,,,,,,
489,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.594620370597137,-0.688693053662885,-0.500547687531388,0.0479962668702799,,,,,,,,,
489,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.785118107757372,-1.15807557424894,-0.412160641265803,0.190284421679371,,,,,,,,,
490,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.627990759140869,-0.922219027184334,-0.333762491097404,0.150116463287482,,,,,,,,,
490,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.446074417232889,-0.554077608617091,-0.338071225848688,0.0551036690735722,,,,,,,,,
490,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.646283572550819,-0.937242828883971,-0.355324316217666,0.148448600169976,,,,,,,,,
491,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.669156226115629,-1.00070878808473,-0.337603664146529,0.169159470392398,,,,,,,,,
491,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.913387554108532,-1.03266198590891,-0.794113122308154,0.0608543019389688,,,,,,,,,
491,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.674172248628406,-1.00397054675354,-0.344373950503268,0.168264437818948,,,,,,,,,
492,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.708308783567043,-0.952686368509873,-0.463931198624213,0.124682441297362,,,,,,,,,
492,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.353901778990235,-0.426314808680462,-0.281488749300007,0.0369454233113406,,,,,,,,,
492,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.739177398582001,-0.980656864879288,-0.497697932284714,0.123203809335351,,,,,,,,,
493,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.631435009187716,-1.00290585430666,-0.259964164068767,0.189525941387219,,,,,,,,,
493,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.654944403651051,-0.770259543718673,-0.539629263583428,0.0588342551365423,,,,,,,,,
493,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.682683389527795,-1.04345485321899,-0.321911925836598,0.184067073311835,,,,,,,,,
494,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.283858714183423,-0.665431231357929,0.0977138029910831,0.194679855701279,,,,,,,,,
494,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.495119639216171,-0.615948133855707,-0.374291144576634,0.0616471911426207,,,,,,,,,
494,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.320232368765021,-0.692455510640142,0.0519907731101001,0.189909766262817,,,,,,,,,
495,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.478357831710563,-0.765103963515917,-0.191611699905208,0.146299046839466,,,,,,,,,
495,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.720273652203991,-0.802332521887468,-0.638214782520514,0.041866770246672,,,,,,,,,
495,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.513915067409105,-0.794162505458511,-0.233667629359698,0.142983386759901,,,,,,,,,
496,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.554153844014827,-0.811670897496425,-0.29663679053323,0.131386251776325,,,,,,,,,
496,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.138051224015745,-0.245024262332252,-0.0310781856992385,0.0545780807737281,,,,,,,,,
496,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.650350917601991,-0.893777639371491,-0.406924195832491,0.124197307025255,,,,,,,,,
497,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.08466941368172,-1.43269144041014,-0.736647386953305,0.177562258534907,,,,,,,,,
497,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.579246482233587,-0.685757276578374,-0.472735687888801,0.0543422420126461,,,,,,,,,
497,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.16414828500003,-1.50285462090883,-0.825441949091223,0.172809355055513,,,,,,,,,
498,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.97621624536957,-1.41117582216826,-0.541256668570878,0.221918151427904,,,,,,,,,
498,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.769668080715093,-0.858931964610725,-0.680404196819461,0.0455427979059346,,,,,,,,,
498,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.01079398276362,-1.4410857603771,-0.580502205150135,0.219536621231369,,,,,,,,,
499,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.534246875412307,-0.774948003509034,-0.29354574731558,0.122806698008534,,,,,,,,,
499,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.25190925820757,-0.363317773147195,-0.140500743267945,0.0568410790508292,,,,,,,,,
499,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.560744481023787,-0.797942374989853,-0.32354658705772,0.121019333656156,,,,,,,,,
500,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.03437660046867,-1.37189739109187,-0.696855809845472,0.172204485011835,,,,,,,,,
500,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.5801390368272,-0.657305147864748,-0.502972925789651,0.0393704648150758,,,,,,,,,
500,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.08727286551917,-1.42164191107974,-0.752903819958599,0.170596451816617,,,,,,,,,
1,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.178294235265519,-0.324689360361249,-0.0318991101697889,0.0746913903549642,,,,,,,,,
1,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.280933818196676,-0.37114107820223,-0.190726558191122,0.0460241122477317,,,,,,,,,
1,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.190986872731957,-0.332795742045302,-0.0491780034186116,0.0723514639353801,,,,,,,,,
2,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.217362364851347,-0.322343909727923,-0.11238081997477,0.0535620126921308,,,,,,,,,
2,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.287076988679351,-0.363445840666509,-0.210708136692194,0.0389636999934477,,,,,,,,,
2,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.237638849431576,-0.339868949106417,-0.135408749756735,0.0521582141198171,,,,,,,,,
3,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.620679408561475,-0.811355808912251,-0.4300030082107,0.0972838777299875,,,,,,,,,
3,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.560785085361123,-0.658418359819782,-0.463151810902464,0.0498128951319689,,,,,,,,,
3,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.669889630853274,-0.85503606997404,-0.484743191732508,0.0944624689391664,,,,,,,,,
4,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.251112768359655,-0.368036490646197,-0.134189046073112,0.0596549603502766,,,,,,,,,
4,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.366381600058638,-0.440645640341185,-0.29211755977609,0.0378898164706874,,,,,,,,,
4,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.293625789241318,-0.404781111467654,-0.182470467014982,0.0567118990950694,,,,,,,,,
5,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.405921633860862,-0.550443491429549,-0.261399776292175,0.0737356416166769,,,,,,,,,
5,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.458904608056684,-0.517582594993445,-0.400226621119923,0.0299377484371229,,,,,,,,,
5,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.436943687773374,-0.577544132925613,-0.296343242621134,0.0717349209960406,,,,,,,,,
6,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.367823317281332,-0.51660093755114,-0.219045697011525,0.0759069491172486,,,,,,,,,
6,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.370532720469165,-0.461387921064945,-0.279677519873385,0.0463546941815203,,,,,,,,,
6,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.381130928433463,-0.5278533016624,-0.234408555204525,0.0748583536882333,,,,,,,,,
7,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.428542486767251,-0.544134427654491,-0.312950545880012,0.05897548004451,,,,,,,,,
7,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.266656473787306,-0.336079909938787,-0.197233037635825,0.0354201204854495,,,,,,,,,
7,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.440373692257417,-0.554868960886605,-0.325878423628229,0.0584159533822388,,,,,,,,,
8,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.57420949392136,-0.680030616345824,-0.468388371496895,0.0539903685839103,,,,,,,,,
8,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.460967360362995,-0.528428993782698,-0.393505726943292,0.0344192007243383,,,,,,,,,
8,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.592437688410643,-0.697369650349731,-0.487505726471554,0.0535367152750451,,,,,,,,,
9,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.382200571581481,-0.53909315233104,-0.225307990831922,0.0800472350763054,,,,,,,,,
9,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.65272473843166,-0.740294180072034,-0.565155296791287,0.0446782865512112,,,,,,,,,
9,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.387894134055155,-0.544492859803174,-0.231295408307137,0.0798973090551116,,,,,,,,,
10,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.464230359147736,-0.560333625650986,-0.368127092644486,0.0490322788281887,,,,,,,,,
10,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.517395790498249,-0.577264252794175,-0.457527328202322,0.0305451338244523,,,,,,,,,
10,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.469720415926774,-0.565393353893869,-0.374047477959679,0.0488127234525995,,,,,,,,,
11,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.30514885011296,-0.447753530994924,-0.162544169230997,0.0727574902458997,,,,,,,,,
11,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.404873676902493,-0.494379058145324,-0.315368295659662,0.045666010838179,,,,,,,,,
11,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.352068654857269,-0.489114729900287,-0.215022579814252,0.0699214668586824,,,,,,,,,
12,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.245475557553092,-0.428859006558998,-0.0620921085471853,0.0935629841866869,,,,,,,,,
12,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.145412880546122,-0.247607535325773,-0.0432182257664705,0.0521401299896181,,,,,,,,,
12,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.270274543550169,-0.448324060078738,-0.0922250270216006,0.0908415900655963,,,,,,,,,
13,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.343215530224943,-0.461206936653685,-0.2252241237962,0.0601996971575218,,,,,,,,,
13,phase_and_confounding,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.519635043389997,-0.60386897468315,-0.435401112096843,0.0429764955577313,,,,,,,,,
13,phase_and_confounding,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.342869809817636,-0.461022499402561,-0.224717120232712,0.0602819844821044,,,,,,,,,
14,phase_and_confounding,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.318663535365189,-0.488269210576575,-0.149057860153804,0.086533507760911,,,,,,,,,
