rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,modulation_amplitude,sigma_series_estimate,schedule,error
42,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.392089875149167,-0.57933792975,-0.201496314,0.0992008845168657,1.00041064283666,1137.61616029397,0,0,2.69179326770022,0.019176692913399,9.36922270391667,0.0191808636449333,0.100088955381479,0.112136645216667,short,
43,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.4137539582,-0.54039163675,-0.2921652635,0.0617196520362621,1.00164515966268,862.183267050834,0,0,2.37828204938345,0.0199934490846419,11.9355213450833,-0.0653051352923,0.0920549102862316,0.157203278625,short,
44,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.487954868525,-0.627859929,-0.3550931735,0.0694471687517469,1.00046041109506,700.513635612769,0,0,1.5739749904783,0.0256814045484098,9.255089166,0.0758398251849417,0.151354287021817,0.12254558205625,short,
45,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.645305619766667,-0.8324514535,-0.469380323,0.0925227994137684,1.0065026832083,739.150125452081,0,0,2.09046058511655,0.0469063872849092,13.9834230848333,0.0176009528184392,0.084939675692325,0.1214412177775,short,
46,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.488014209808333,-0.6773542805,-0.29273077075,0.0963373058147327,1.00196938008547,686.707389379475,0,0,1.51282266036509,0.0120517912584082,9.43533250675,-0.015916268358925,0.10223358325617,0.118724421981667,short,
47,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.41800493715,-0.56662773025,-0.2832779195,0.0699681117075703,1.00766860136283,668.940791122921,0,0,1.50682680120818,0.0236972389390078,15.0302262521667,0.0937429044781333,0.11627621006001,0.155634604639167,short,
48,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.367854415670683,-0.63374456675,-0.11028809625,0.124379839700826,1.00734289530566,760.968153662557,0,0,1.90148415415161,0.0217781152009592,10.4950538518333,0.0353307954443233,0.0846944658270509,0.133940648896667,short,
49,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.374120444176667,-0.56203217075,-0.192240442,0.0959028652986375,1.00169557086147,514.85639761152,0,0,1.83447491677024,0.0170422476777318,14.9392995630833,-0.0250805846519533,0.0718483238353539,0.124713947905833,short,
50,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.479533522991667,-0.57076752475,-0.39048926875,0.0444825050704375,1.00128864655207,870.664654042049,0,0,2.64726063852687,0.0322000189162519,9.51399784116667,-0.00175632384825,0.0780728895276249,0.10408795749,short,
51,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.587261359066667,-0.70891649225,-0.4789491295,0.059379107222713,1.0043069784266,889.71860400904,0,0,1.15546699625559,0.053839716621188,11.4271906700833,-0.0190777603489667,0.0650499347271004,0.194994746808333,short,
52,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.575753755325,-0.793232275,-0.341765959,0.109437384793677,0.999850961719421,669.415095735559,0,0,2.00795634506002,0.0258315460328836,10.5612609974167,-0.103221459757167,0.157539333607437,0.1885245819,short,
53,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.544054009583333,-0.73613345975,-0.370135235,0.0943103131257608,1.00613864439722,855.173812151453,0,0,1.89205948489465,0.0529899794760223,13.5612050191667,-0.0758937995169375,0.104242718002396,0.172715272380833,short,
54,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.586437283275,-0.722743027,-0.46535019975,0.0646902061230246,1.0005083120616,632.946823934749,0,0,0.92960870083419,0.0211740111467078,10.7205285513333,-0.0186711174449242,0.0586303734643405,0.15964650182,short,
55,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.611247734775,-0.742099706,-0.474515446,0.0689586671785449,1.00089675971564,770.505295592185,0,0,0.709708419993828,0.0323128088700843,12.8779266041667,0.0969222222298583,0.229320985900323,0.145463388474167,short,
56,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.441536152608333,-0.601487383,-0.279788618,0.0800245451785917,1.00152462836315,927.030784912371,0,0,1.3812712047573,0.0272085614016052,9.26094178366667,0.0681344778819042,0.098009081901149,0.149892302419167,short,
57,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.612285362891667,-0.77562879025,-0.45502190075,0.0840582146782149,1.00001731446837,607.964397640872,1,0,2.60709208088322,0.058415886746787,15.9840611024167,-0.010961297702715,0.0925973295022985,0.149325673185833,short,
58,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.428823948165792,-0.85179967275,0.185980656,0.273645847456073,1.00707502408792,360.324717824967,0,0,1.86018758798352,0.0270202696960816,13.4490707341667,-0.00324044798489683,0.109917289740861,0.195314493783333,short,
59,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.59888086375,-0.712265238,-0.4689799395,0.061984173678333,1.00627193354053,763.849679820306,0,0,1.85022402019373,0.0244460499989353,15.8012927350833,-0.00712690331350083,0.135893444943989,0.1587496743,short,
60,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.3879268862155,-0.60661641175,-0.1588925745,0.11502745219197,1.00145975973216,726.609776593157,0,0,2.28719403873178,0.0173491664670542,10.75707155125,-0.013422583417675,0.0768170907194151,0.164144868644167,short,
61,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.52806294345,-0.678837499,-0.3681802165,0.0796362992158746,1.00369980072661,718.393118052497,0,0,1.48382249016178,0.035410954998751,21.7956600416667,0.0292146482661025,0.0830626512992334,0.12464375093,short,
62,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.481782810334167,-0.66580746225,-0.26416745725,0.103678744002371,1.00720961812698,398.204817714332,0,0,0.953452791162659,0.0193577764684272,20.6699574366667,0.00670277371944417,0.0745908273962062,0.153493197050833,short,
63,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.3247213926025,-0.519953521,-0.119383737,0.102771499451486,1.00471981193657,440.281322822507,0,0,1.61264017873904,0.0187165113628436,10.6368103600833,0.0121302249403383,0.100757443465385,0.0675920714146667,short,
64,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.569080430483333,-0.709434606,-0.41739323725,0.0724855095348805,1.00864207323678,537.95632184473,0,0,1.21474917523562,0.0334292037252013,13.1566199835,-0.111863550391383,0.128719034448799,0.171922390086667,short,
65,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.554856970558333,-0.69726749375,-0.419313639,0.0720691672409043,1.00237152778496,847.082942354754,0,0,1.71914515100742,0.0308907022566912,15.3535229861667,-0.1152283941056,0.132815298743263,0.104166976145833,short,
66,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.619816480841667,-0.725312647,-0.50735753125,0.0551069571654796,1.00340070628765,735.211666286428,1,0,2.04962545125277,0.0431702035335789,15.3201671751667,0.0312455347599642,0.0886369640594905,0.147479840954167,short,
67,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.377632126068167,-0.53924083525,-0.182651495,0.0944542400218508,1.00159196936306,537.224578003682,0,0,2.3211836410435,0.027840095400015,12.92725083,0.0883739834332083,0.12157351983103,0.127154320815,short,
68,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.456249541383333,-0.59026821025,-0.32047869625,0.0683613151633422,1.00123712839178,769.677439377465,0,0,1.56621344328082,0.0314951209019827,10.7006660826667,-0.0288815719101842,0.0723404266726993,0.161532493278333,short,
69,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.3994386109,-0.597497441,-0.19749412,0.102728054582942,1.00531760277377,689.004869156852,0,0,1.32856300565514,0.029188099866024,10.4781219056667,0.0666671327450442,0.0951012524465031,0.18233506377,short,
70,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.565979393858333,-0.74115053225,-0.3974305015,0.086121134269288,1.00435364976013,651.367106190176,0,0,1.565554641596,0.0153255283667856,9.55973289683333,0.0426399611837667,0.0917864371798344,0.163229888790833,short,
71,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.475523145166667,-0.62858192825,-0.298237203250001,0.0842251017047811,1.00334549399353,838.508638321094,0,0,1.60887617745337,0.0344404593380239,12.9211554281667,-0.0573938073322167,0.0914716306113682,0.130171618455833,short,
72,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.398676626623333,-0.6457031585,-0.185109594,0.114954493647363,1.00460255842815,737.698308710069,0,0,0.942619971727688,0.0307787583215227,13.4445774838333,0.135120879614242,0.150537847981456,0.14978012386,short,
73,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.472253189308333,-0.59978064325,-0.35406972625,0.0632870271942819,1.00151591950649,798.608723120245,0,0,1.27629495246535,0.0146472172590965,11.9627805841667,-0.0680336430950417,0.0868689294728989,0.178411589606667,short,
74,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.4615458455,-0.58867976625,-0.34018701775,0.0629250128933653,1.00496812087918,695.162252864253,0,0,1.87905256932264,0.0379068885755566,14.9254261900833,-0.0130290342050117,0.0964953047184254,0.1171070181325,short,
75,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.473955866928333,-0.67249588025,-0.266361226,0.100034952535912,1.00517538774127,845.592558201545,0,0,1.30599916162517,0.00921424681375002,11.5660049275833,0.0128572021963183,0.112044010150039,0.0708910006025833,short,
76,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.525989927525,-0.66939219725,-0.39110736625,0.0702608256727381,1.00169990854053,393.490978204401,0,0,2.22279020105802,0.0325640682868636,13.7536495973333,0.0723439964171525,0.108427134620314,0.1231259619115,short,
77,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.471218534608333,-0.6074374475,-0.33871446075,0.0708918648886407,0.999777807834523,980.986559328666,0,0,1.56116233337491,0.0205059099197033,12.0082771729167,-0.0572858184481833,0.0944366211990163,0.2076797264,short,
78,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.424457792025,-0.5222643075,-0.32931403525,0.0482604151286438,0.999296369804906,907.491212972666,1,0,2.95005676109583,0.0322893953715417,12.2563716026667,-0.029947952738225,0.0678377043857924,0.156452708028333,short,
79,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.440420566566667,-0.61726845325,-0.239432768250001,0.0982547428916841,1.00952011031505,436.479430066111,0,0,1.07939484531539,0.0308392715505377,10.7354544625833,-0.0601662681403583,0.113555641982256,0.144169639598333,short,
80,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.509550228616667,-0.7252338915,-0.25075326725,0.12202459550918,1.00472526307958,419.444960693432,0,0,2.78979470865521,0.0392189455447481,11.1605355184167,0.08110065616566,0.113882430218874,0.157939562675,short,
81,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.518530549158333,-0.61980610225,-0.42783900875,0.0483923196411105,0.999425128679395,780.961615482467,0,0,2.15090085963575,0.0380322703142581,11.1282278955833,-0.0131295827709275,0.0707691916274379,0.155338085596667,short,
82,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.51177448855,-0.718880386,-0.2956651,0.104865730437421,0.999778347673844,580.15583968368,0,0,1.85577823718136,0.0371820594562105,12.3198681140833,-0.0138852845324999,0.0753537152307309,0.192217275683333,short,
83,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.51750173455,-0.68955545775,-0.36239724875,0.0816276039888422,1.01065502676759,885.200565108554,0,0,2.54810563697717,0.0235645117217022,15.4132302338333,0.0556917930223367,0.099841759214661,0.150774082765,short,
84,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.480230110191667,-0.6173741955,-0.35472756275,0.0684141760769777,1.00106355815409,661.374201476544,0,0,1.21478260214384,0.0300958040992562,14.7527983844167,-0.0434754974766158,0.0845004990855924,0.160284751561667,short,
85,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.463322005125,-0.606531,-0.326085208,0.071924185734482,1.00037622816798,981.097365623707,0,0,1.21609756070607,0.0189106621613379,17.10460781825,0.054469803253375,0.0827003987981277,0.125383087005,short,
86,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.325770926585,-0.461090957,-0.21008102825,0.0632207215196802,1.01941930764744,559.674106366789,0,0,1.59463308559882,0.0343482977870452,11.55639662725,-0.0589717424025773,0.0829001945917989,0.199520378675,short,
87,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.313808880923333,-0.4700244825,-0.15827993025,0.0790237467063087,1.00220112718516,941.583891433434,0,0,1.40894355157476,0.0209600334363811,15.3464025476667,0.0360216653562158,0.0651870596906105,0.183431921758333,short,
88,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.579331789158333,-0.758303916,-0.39821930925,0.0906535954016918,1.00695036866598,846.776901188017,0,0,1.15109067680801,0.0381607411760378,9.95303292066667,0.0052814454501275,0.078520777550929,0.16160697034,short,
89,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.308404097759783,-0.49460222725,-0.0506261538250002,0.114477289754475,1.002868075936,401.759460933271,0,0,1.45015153204466,0.0468751280220201,17.7071474329167,-0.0402151261180575,0.149677989697202,0.152596478098333,short,
90,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.63012180505,-0.79703895525,-0.46690970225,0.0846109382706754,1.00227138010129,950.74071368614,0,0,2.55536218274012,0.0274150213474614,9.69361979366667,-0.0271928722078317,0.0903473789594883,0.09654824167175,short,
91,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.448350595,-0.61742733675,-0.28258999125,0.083121454460942,1.00403928541031,898.472174421347,0,0,2.5988119215155,0.0333494929172978,10.4254324415833,0.0451362808287,0.0887039190411379,0.138374653273333,short,
92,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.598693216983333,-0.80554557475,-0.34764949775,0.118736942727492,1.01098490650559,438.612565745908,0,0,1.25185006483599,0.0314845700900994,14.7789076431667,-0.00148521398978,0.08418815393342,0.200480214783333,short,
93,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.526910539716667,-0.64531983875,-0.39869613475,0.0625517855714048,0.999553721693982,664.194681742774,0,0,2.9441498089093,0.0357770734428753,11.86676751525,0.0214500054819,0.0640813980727631,0.166761967361667,short,
94,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.492389728408333,-0.702007253,-0.25875626225,0.108955670091617,1.00656755028105,586.503059988671,1,0,1.2686819647749,0.0313040383530885,11.4840050475833,0.0614497157856167,0.0966639526117094,0.174865082365,short,
95,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.548846732541667,-0.6523040265,-0.44070184475,0.054174313042939,0.999980428555866,965.551364388436,0,0,1.68712549174696,0.0257201144788642,12.7819867173333,0.0477253791509058,0.0791199115872393,0.158035584996667,short,
96,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.661815398416667,-0.84852764475,-0.4581508165,0.0988743706320551,1.00425697439211,616.113509339089,1,0,0.551498890022871,0.0370676355033815,13.07369240275,0.0590858539237825,0.0978512093691641,0.180581580325,short,
