rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error,modulation_amplitude,sigma_series_estimate,schedule,covered,interval_width
68,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.696591870355767,-0.97566824425,-0.231842873750002,0.179803723177267,1.01066290080748,381.581562701648,0,0,2.80108047568475,0.0329706394705382,11.0431338613333,0.04429620911,,0.0928433471463712,0.122427389511667,short,TRUE,0.743825370499999
69,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.5700841498,-0.745202275,-0.384863994,0.0917956034500237,1.01686295566338,626.74345556631,0,0,1.61916398846256,0.0190147145523927,9.7110867905,-0.0569259018430292,,0.118580328576888,0.135657378326667,short,TRUE,0.360338281
70,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.777259070325,-0.97195313375,-0.59213934375,0.0962680042224621,1.00190092792922,857.141773104469,0,0,1.07080081310963,0.0313456141317875,11.19744261825,-0.0989536597429167,,0.12431010598132,0.12640876278,short,TRUE,0.37981379
71,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.815092909258333,-1.061479105,-0.52007528875,0.134846104942612,1.00177256875328,629.634564438042,0,0,1.79284399616345,0.0327333051746543,11.1110411935833,0.0243017538233667,,0.086278820759132,0.178105908208333,short,TRUE,0.54140381625
72,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.586859797541167,-0.881951157,-0.224643925,0.163820643048622,1.00381369515806,643.083866298125,1,0,1.89975805636506,0.0228491448880904,10.81818018825,-0.0305419044019817,,0.0870361302544573,0.163328060555,short,TRUE,0.657307232
73,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.671272901283333,-0.878208019,-0.413765411000001,0.120581632669803,1.00596260608782,780.843722321812,0,0,3.11902128560461,0.0264373181872196,14.3959351395,-0.109181984983453,,0.191847493421957,0.105866281450833,short,TRUE,0.464442607999999
74,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6681170967625,-0.93660566175,-0.36461525825,0.149914151575707,1.00274852213241,625.057387913892,1,0,1.59629121823544,0.03363590547249,10.2610985784167,0.0298018741073925,,0.10154870756958,0.153850625086667,short,TRUE,0.5719904035
75,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.592776445571667,-0.81384037675,-0.32427613125,0.125843285911417,1.00053982409959,576.33011630458,0,0,1.59474096745115,0.0317730220672596,11.5111478021667,0.0831554883624718,,0.198403135469832,0.117960791434167,short,TRUE,0.4895642455
76,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.700617645433333,-0.92875293425,-0.475839079250001,0.118264535452088,1.00104913265939,758.193679541467,0,0,2.1018191705202,0.0269966838080499,10.3220325093333,-0.0414028184190917,,0.0891472249923761,0.148207178488333,short,TRUE,0.452913855
77,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.655051889524167,-0.904585486,-0.3916168785,0.129781092783094,1.00434074728982,751.480314441047,0,0,1.69417727363394,0.0106705450882258,12.3663296926667,0.0037238539595,,0.0813093965020216,0.132299932920833,short,TRUE,0.5129686075
78,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.569805928828333,-0.90232516125,-0.2676282975,0.162217451523425,1.00015598179989,729.237551542822,1,0,0.825302427780583,0.0437718668438485,12.3790753558333,-0.140807476387658,,0.16129094787242,0.1650059984325,short,TRUE,0.63469686375
79,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.867536184208333,-1.1049195525,-0.57946601425,0.131467539269585,1.00536226932187,532.624746773456,0,0,2.52537779443811,0.0438964069563177,9.11502569633333,-0.0640222066516392,,0.141532448754367,0.123336628804167,short,TRUE,0.52545353825
80,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.698952550679167,-0.9709475935,-0.394210158750001,0.145708647521304,1.00160808394053,718.236085365954,0,0,2.09209203592635,0.0205140307584633,8.68380012891667,-0.0159256100944675,,0.0873271016562666,0.1313831499375,short,TRUE,0.576737434749999
81,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.860916128416667,-1.0802610425,-0.6377209325,0.113358082705733,1.00658126454177,741.247966868957,0,0,1.06752609414662,0.0363976183869295,20.81369464,0.19841801970675,,0.21583127133977,0.134931196568333,short,FALSE,0.44254011
82,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6235404695,-0.85041657775,-0.38855471025,0.116575148329515,1.01455119501943,973.298540621813,0,0,1.54217892691699,0.0240283401232945,11.69108192175,0.00248419760060833,,0.107750032065896,0.164089516600833,short,TRUE,0.4618618675
83,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.706991389085833,-0.9976231565,-0.408911194,0.153374195629854,1.0038195935027,768.681515566024,0,0,2.10277867543747,0.0392828172169913,12.06140235175,-0.110075125690475,,0.158370457123107,0.137196791990833,short,TRUE,0.5887119625
84,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.813331927191667,-1.05985326,-0.555358821000001,0.126038891383677,1.00749848962096,773.029655411851,0,0,2.00389071629572,0.0376215621752863,9.96559635166667,0.0646268847266442,,0.108898222765306,0.133339178500833,short,TRUE,0.504494438999999
85,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.671908980091667,-0.81232538825,-0.5168848,0.0743687060401693,1.00620632400217,639.706348457543,0,0,1.79851206041406,0.0416717824220338,11.4064998946667,-0.0338642030601,,0.0937119365538414,0.160433927056667,short,TRUE,0.29544058825
86,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.686280603891667,-0.868252328,-0.477042793500001,0.0969767119557291,1.00524285094305,615.670050905548,0,0,1.65215561171877,0.0210977991022609,11.2477558476667,0.0391410449860583,,0.0934287136584002,0.14637926115,short,TRUE,0.391209534499999
87,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.821549378516667,-1.04024399,-0.5760659945,0.115554871305929,1.00132697320252,876.707601993699,0,0,1.84105159657193,0.0409685379364515,16.5578999343333,0.0194172283715583,,0.100821911724256,0.113847432696667,short,TRUE,0.4641779955
88,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-1.038770831975,-1.30468495,-0.724488970000001,0.147772242261755,0.999072471264605,814.452067454996,0,0,1.55016795934685,0.0136644644750066,9.34073447325,0.125776760541291,,0.167356924220971,0.129227342290833,short,FALSE,0.58019598
89,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.648336801798983,-0.97884953025,-0.284414623000001,0.180592706855236,1.00342215008349,515.159264340501,0,0,2.01420566156924,0.0200208625484159,12.4571403991667,0.0375832288599333,,0.0966600696905175,0.17233975133,short,TRUE,0.694434907249999
90,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.790292337875,-0.99006235275,-0.55028731075,0.107235954869898,1.00599066593155,687.012708355143,0,0,2.67764177204468,0.0289083678666766,12.5778477444167,-0.0182879465294208,,0.101954127003974,0.134985345945,short,TRUE,0.439775042
91,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.819067560616667,-1.085266055,-0.463812199250002,0.150567902981937,1.00202207076932,473.22103188155,0,0,1.7500515665325,0.0264646053972276,10.6308075953333,0.00924647431510333,,0.128139659295432,0.208202890131667,short,TRUE,0.621453855749998
92,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.656019725141667,-0.89770652575,-0.350226106,0.140942947151272,1.00726101046971,581.480200779761,1,0,1.14614614094402,0.0157125578595085,11.3089027099167,0.009398142491625,,0.0884642788725373,0.126386606640833,short,TRUE,0.54748041975
93,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6912681491,-0.93543479475,-0.487875265,0.115396938978456,1.00193063541497,670.134933516638,0,0,1.37629357280978,0.0150329117606623,10.7630237065,-0.0423504123959983,,0.102632946812632,0.0592714062584333,short,TRUE,0.44755952975
94,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.64541034525,-0.89091745175,-0.41594187375,0.121172079484766,1.00805333692939,730.830103622792,0,0,0.94642829193569,0.0182682005931432,21.4460851325,-0.0217731308876217,,0.0910665045549094,0.195011880433333,short,TRUE,0.474975578
95,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.844768965508333,-1.04913236,-0.434431797,0.153138266931262,1.00713254271025,249.983489177318,0,0,2.54255620276248,0.0587782569310312,10.6169267740833,0.0821333403098608,,0.187721652292801,0.170487483824167,short,TRUE,0.614700563
96,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.90016110535,-1.17077505,-0.648406826000001,0.131555696401152,1.00191034944885,544.309096824153,0,0,1.47506469407881,0.0292410094520054,14.0405826941667,0.0739014706337333,,0.124023373180958,0.121525670850917,short,FALSE,0.522368223999999
97,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.688374834633333,-0.9724785795,-0.418859118,0.137519121914181,1.00106308843715,746.129486367614,0,0,0.871125840446103,0.0210804574590465,8.82887276625,-0.0292073959071667,,0.0912047324003741,0.126120155295,short,TRUE,0.5536194615
98,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.9126376463,-1.1321479,-0.7004293455,0.1089617492032,1.0020885354188,808.512351385071,0,0,0.985729112933842,0.0383956232878182,11.9531871900833,-0.101698145475025,,0.177423487928991,0.13286754223,short,FALSE,0.4317185545
99,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.818653598783333,-1.1217862,-0.436917229250001,0.165507496654209,1.00288572357393,898.671505774276,0,0,2.03124520686258,0.0248216014283074,9.69084582958333,-0.0559005968873433,,0.148024969580784,0.1716016822625,short,TRUE,0.684868970749999
100,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.259227442887992,-0.54837190475,0.0431626731999999,0.150807597234132,1.00944067529194,728.838220374345,0,0,2.02841910898621,0.020356312331473,11.7730978693333,-0.006689646815375,,0.0764054925302179,0.14777957303,short,FALSE,0.59153457795
1,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.485426388883333,-0.63468805925,-0.33158386,0.0763491466877579,1.00197969415785,703.254735283554,0,0,0.931462217067713,0.01511085247221,13.26715970775,-0.0118577767090783,,0.0763029691801361,0.151078177428333,short,TRUE,0.30310419925
2,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.633059200233333,-0.78995885675,-0.47415425425,0.0796599288971571,1.00073159582555,939.046988475134,0,0,1.8091035930577,0.0172116683123324,11.9667306325833,0.0337872879607317,,0.0766763443536991,0.1125290339435,short,TRUE,0.3158046025
3,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.499576051508333,-0.63170564975,-0.374100596,0.0646667960996633,1.00176280493019,811.649562671214,0,0,1.6578168997739,0.0452263542073297,9.04876307041667,-0.028122168763475,,0.0657754401909751,0.177776596749167,short,TRUE,0.25760505375
4,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.468285580616667,-0.662310049,-0.290807522,0.0948399593698706,1.01077577632197,412.979888918115,0,0,1.10573709741131,0.0285101014404904,18.086534283,0.0303787398087541,,0.0979326586823747,0.160759746476667,short,TRUE,0.371502527
5,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.523130530091667,-0.64055413175,-0.39031182375,0.0631965733676823,1.0054344533332,332.436802126312,0,0,1.55974114749547,0.0235045273984304,11.6818770441667,0.0150575519868467,,0.0619866413014863,0.185415350675,short,TRUE,0.250242308
6,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.342995156683333,-0.49271187825,-0.19783288925,0.0749864710076975,0.999354382001971,801.262725357193,0,0,1.21903845810409,0.0291961313485293,12.5347842256667,0.00702277982078083,,0.0691880655687338,0.1258214313175,short,FALSE,0.294878989
7,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.518277995025,-0.62398828275,-0.4100264785,0.0555469997762021,1.00212662536091,989.497427209456,0,0,2.06207396977865,0.0285545645439604,18.8610534710833,0.0221586909181683,,0.0623205231335493,0.107434325593333,short,TRUE,0.21396180425
8,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.464509802899167,-0.657438958,-0.27333962125,0.0974585760271425,0.998576380571038,764.642119608359,0,0,1.92175711828851,0.0442863331045144,11.2958560880833,0.0145600217116083,,0.0758151686837727,0.179571558303333,short,TRUE,0.38409933675
9,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.569319128483333,-0.70075334,-0.4287790455,0.0685120127206067,1.00130484326486,690.742295690216,0,0,1.1070793591496,0.0262088377236921,11.9674557480833,0.0996038800894167,,0.120940329045832,0.137400953148333,short,TRUE,0.2719742945
10,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.457903783958333,-0.5947858245,-0.3263812515,0.0674670431397652,1.00027185673503,689.235254307664,0,0,1.55857957553831,0.0199675576358437,10.3291202330833,0.021111339783,,0.0799310563455983,0.087218994633225,short,FALSE,0.268404573
11,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.60445667635,-0.7635685345,-0.41434863175,0.08546907025622,1.00474298165448,505.881803276296,1,0,1.52411462740001,0.0248907579436798,17.2424075130833,-0.0101936359113667,,0.0911228823428354,0.152023775639167,short,TRUE,0.34921990275
12,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.465268572666667,-0.61855285575,-0.3121164075,0.0765599664918179,1.00661528283698,980.690740053415,2,0,2.50205087760139,0.0145195433399771,15.1415096811667,0.036007619478775,,0.103076786972468,0.150451402605833,short,TRUE,0.30643644825
13,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.3658370425025,-0.5394418225,-0.174656658,0.0942961065317225,1.00209186458401,658.17392365006,0,0,1.77798344761685,0.0380155091368514,9.25995673016667,0.0133829367923983,,0.0688928870430133,0.182628466873333,short,FALSE,0.3647851645
14,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.493881616015833,-0.71738111475,-0.23878983925,0.123096195334559,1.00068481768043,863.191715689999,0,0,1.97799789908405,0.0266026569518386,17.17542768475,0.112895098350867,,0.129087343951995,0.216369033633333,short,TRUE,0.4785912755
15,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.443378333591667,-0.630251823,-0.256997446,0.0907867738856833,1.00690573699793,769.420956642948,0,0,1.53506826992109,0.0316763638766935,12.1190369796667,-0.0879787573656083,,0.122630473494139,0.175813334491667,short,TRUE,0.373254377
16,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.357973727858333,-0.4893023435,-0.2125246465,0.0722585953156207,1.0063127998372,580.02906091936,1,0,1.7072336038059,0.0124796450475014,12.4864935865,0.0738488350808,,0.101040914029834,0.147895451728333,short,FALSE,0.276777697
17,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.551841352816667,-0.7581292805,-0.29218997025,0.113368991879939,1.00502018605776,650.954539589328,0,0,1.51316246020956,0.0129134429803204,12.6630226424167,0.0384240606963994,,0.0802990983160035,0.2176246457,short,TRUE,0.46593931025
18,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.623120404816667,-0.745639258,-0.50303072325,0.0621051196166104,1.00337508232943,764.262859299781,0,0,2.39220222208776,0.0291435618599823,13.84595214875,-0.0640087045593083,,0.0889918948387212,0.156154193349167,short,TRUE,0.24260853475
19,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.35760648378,-0.55181687375,-0.1467362545,0.0998481388655888,1.00377701326436,683.683651419885,0,0,2.10504001748145,0.0155974254467224,10.6896305468333,0.01783970715834,,0.0693175707102664,0.170980477730833,short,FALSE,0.40508061925
20,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.342835477915,-0.5169392785,-0.1767527455,0.0855631170096801,0.999588260692949,908.494450086553,0,0,1.78965380484185,0.0133465735091461,11.97734759075,0.0347261852562183,,0.0901933629331177,0.116444605945,short,FALSE,0.340186533
